Package,License,Application Compatibility Level
clang-libs,Apache-2.0 WITH LLVM-exception OR NCSA,3
clang-resource-filesystem,Apache-2.0 WITH LLVM-exception OR NCSA,3
clang-tools-extra,Apache-2.0 WITH LLVM-exception OR NCSA,3
cldr-emoji-annotation,Unicode,4
cldr-emoji-annotation-dtd,Unicode,4
clevis,GPLv3+,2
clevis-dracut,GPLv3+,2
clevis-luks,GPLv3+,2
clevis-pin-pkcs11,GPLv3+,2
clevis-pin-tpm2,MIT,Not Applicable
clevis-systemd,GPLv3+,2
clevis-udisks2,GPLv3+,2
clippy,(Apache-2.0 OR MIT) AND (Artistic-2.0 AND BSD-3-Clause AND ISC AND MIT AND MPL-2.0 AND Unicode-DFS-2016),3
cloud-init,ASL 2.0 or GPLv3,4
cloud-utils-growpart,GPLv3,2
clucene-contribs-lib,LGPLv2+ or ASL 2.0,4
clucene-core,LGPLv2+ or ASL 2.0,4
clutter,LGPLv2+,4
clutter-gst3,LGPLv2+,2
clutter-gtk,LGPLv2+,4
cmake,BSD and MIT and zlib,3
cmake-data,BSD and MIT and zlib,3
cmake-doc,BSD and MIT and zlib,Not Applicable
cmake-filesystem,BSD and MIT and zlib,3
cmake-gui,BSD and MIT and zlib,3
cmake-rpm-macros,BSD and MIT and zlib,3
cockpit-composer,MIT,Not Applicable
cockpit-files,LGPL-2.1-or-later,4
cockpit-leapp,LGPLv2+,Not Applicable
cockpit-machines,LGPL-2.1-or-later AND MIT,2
cockpit-ostree,LGPL-2.1-or-later,2
cockpit-packagekit,LGPL-2.1-or-later,2
cockpit-pcp,LGPL-2.1-or-later,2
cockpit-podman,LGPL-2.1-or-later,2
cockpit-session-recording,LGPL-2.1-or-later,2
cockpit-storaged,LGPL-2.1-or-later,2
cogl,LGPLv2+,4
color-filesystem,Public Domain,2
colord,GPLv2+ and LGPLv2+,4
colord-gtk,LGPLv2+,4
colord-libs,GPLv2+ and LGPLv2+,4
command-line-assistant,Apache-2.0,4
command-line-assistant-selinux,Apache-2.0,4
compat-hesiod,MIT,2
compat-libgfortran-48,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,2
compat-openssl11,OpenSSL and ASL 2.0,2
compat-paratype-pt-sans-fonts-f33-f34,OFL,2
compiler-rt,Apache-2.0 WITH LLVM-exception OR NCSA OR MIT,3
composefs,LGPL-2.1-or-later AND (GPL-2.0-only OR Apache-2.0),2
composefs-libs,LGPL-2.1-or-later AND (GPL-2.0-only OR Apache-2.0),2
conmon,ASL 2.0,3
conntrack-tools,GPLv2,2
console-login-helper-messages,BSD,2
console-login-helper-messages-issuegen,BSD,2
console-login-helper-messages-motdgen,BSD,2
console-login-helper-messages-profile,BSD,2
console-setup,GPLv2+ and MIT and Public Domain,2
container-selinux,GPL-2.0-only,3
container-tools,MIT,Not Applicable
containernetworking-plugins,ASL 2.0,3
containers-common,ASL 2.0,3
containers-common-extra,ASL 2.0,3
convmv,GPLv2 or GPLv3,2
copy-jdk-configs,BSD,Not Applicable
coreos-installer,ASL 2.0 and MIT and zlib,4
coreos-installer-bootinfra,ASL 2.0 and MIT and zlib,4
coreos-installer-dracut,ASL 2.0,4
corosynclib,BSD,2
cpp,GPLv3+ and GPLv3+ with exceptions and GPLv2+ with exceptions and LGPLv2+ and BSD,2
crash,GPLv3,4
crash-gcore-command,GPLv2,2
crash-trace-command,GPLv2,2
createrepo_c,GPLv2+,2
createrepo_c-libs,GPLv2+,2
crit,GPLv2,4
criu,GPLv2,2
criu-libs,GPLv2,4
crun,GPL-2.0-only,3
cscope,BSD-3-Clause AND GPL-2.0-or-later,2
culmus-aharoni-clm-fonts,GPLv2,2
culmus-caladings-clm-fonts,GPLv2,2
culmus-david-clm-fonts,GPLv2,2
culmus-drugulin-clm-fonts,GPLv2,2
culmus-ellinia-clm-fonts,GPLv2,2
culmus-fonts-common,GPLv2,2
culmus-frank-ruehl-clm-fonts,GPLv2,2
culmus-hadasim-clm-fonts,GPLv2,2
culmus-miriam-clm-fonts,GPLv2,2
culmus-miriam-mono-clm-fonts,GPLv2,2
culmus-nachlieli-clm-fonts,GPLv2,2
culmus-simple-clm-fonts,GPLv2,2
culmus-stamashkenaz-clm-fonts,GPLv2,2
culmus-stamsefarad-clm-fonts,GPLv2,2
culmus-yehuda-clm-fonts,GPLv2,2
CUnit,LGPLv2+,4
cups,ASL 2.0,2
cups-client,GPLv2,2
cups-devel,LGPLv2,2
cups-filesystem,ASL 2.0,2
cups-filters,GPLv2 and GPLv2+ and GPLv3 and GPLv3+ and LGPLv2+ and MIT and BSD with advertising,2
cups-filters-libs,LGPLv2 and MIT,2
cups-ipptool,ASL 2.0,2
cups-lpd,ASL 2.0,2
cups-pk-helper,GPLv2+,2
cups-printerapp,ASL 2.0,2
cxl-cli,GPLv2,2
cyrus-imapd,BSD,2
cyrus-imapd-libs,BSD,2
cyrus-imapd-utils,BSD,2
cyrus-sasl,BSD with advertising,2
cyrus-sasl-devel,BSD with advertising,2
cyrus-sasl-gs2,BSD with advertising,2
cyrus-sasl-ldap,BSD with advertising,2
cyrus-sasl-md5,BSD with advertising,2
cyrus-sasl-ntlm,BSD with advertising,2
cyrus-sasl-sql,BSD with advertising,2
daxctl,GPLv2,2
daxctl-devel,LGPLv2,2
daxio,BSD,2
dbus-daemon,(GPLv2+ or AFL) and GPLv2+,2
dbus-devel,(GPLv2+ or AFL) and GPLv2+,2
dbus-glib,AFL and GPLv2+,2
dbus-glib-devel,AFL and GPLv2+,2
dbus-x11,(GPLv2+ or AFL) and GPLv2+,2
dconf,LGPLv2+ and GPLv2+ and GPLv3+,2
dconf-editor,GPLv3+ and CC0,2
dcraw,GPLv2+,2
ddiskit,GPLv3,2
debugedit,GPLv3+ and GPLv2+ and LGPLv2+,2
dejavu-lgc-sans-fonts,Bitstream Vera and Public Domain,2
dejavu-lgc-sans-mono-fonts,Bitstream Vera and Public Domain,2
dejavu-lgc-serif-fonts,Bitstream Vera and Public Domain,2
delve,MIT,3
desktop-file-utils,GPLv2+,2
devhelp,GPLv3+,4
devhelp-libs,GPLv3+,4
dialog,LGPLv2,2
diffstat,MIT,2
disruptor,ASL 2.0,2
dlm-lib,GPLv2 and GPLv2+ and LGPLv2+,2
dnf-bootc,GPLv2+,2
dnsconfd,MIT,2
dnsconfd-dracut,MIT,2
dnsconfd-micro,MIT,2
dnsconfd-selinux,MIT,2
dnsconfd-unbound,MIT,2
dnsmasq,GPLv2 or GPLv3,2
dnsmasq-utils,GPLv2 or GPLv3,2
docbook-dtds,Copyright only,2
docbook-style-xsl,DMIT,2
docbook5-style-xsl,MIT and MPLv1.1,2
docbook5-style-xsl-extensions,MIT and ASL 2.0,2
dotconf,LGPLv2,4
dotnet-apphost-pack-6.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-apphost-pack-7.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-apphost-pack-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-apphost-pack-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-host,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-hostfxr-6.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-hostfxr-7.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-hostfxr-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-hostfxr-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-runtime-6.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-runtime-7.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-runtime-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-runtime-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-runtime-dbg-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-runtime-dbg-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-sdk-6.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-sdk-7.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-sdk-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-sdk-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-sdk-aot-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-sdk-dbg-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-sdk-dbg-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-targeting-pack-6.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-targeting-pack-7.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-targeting-pack-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-targeting-pack-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-templates-6.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-templates-7.0,MIT and ASL 2.0 and BSD and LGPLv2+ and CC-BY and CC0 and MS-PL and EPL-1.0 and GPL+ and GPLv2 and ISC and OFL and zlib,3
dotnet-templates-8.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
dotnet-templates-9.0,0BSD AND Apache-2.0 AND (Apache-2.0 WITH LLVM-exception) AND APSL-2.0 AND BSD-2-Clause AND BSD-3-Clause AND BSD-4-Clause AND BSL-1.0 AND bzip2-1.0.6 AND CC0-1.0 AND CC-BY-3.0 AND CC-BY-4.0 AND CC-PDDC AND CNRI-Python AND EPL-1.0 AND GPL-2.0-only AND (GPL-2.0-only WITH GCC-exception-2.0) AND GPL-2.0-or-later AND GPL-3.0-only AND ICU AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-Fedora-Public-Domain AND LicenseRef-ISO-8879 AND MIT AND MIT-Wu AND MS-PL AND MS-RL AND NCSA AND OFL-1.1 AND OpenSSL AND Unicode-DFS-2015 AND Unicode-DFS-2016 AND W3C-19980720 AND X11 AND Zlib,3
double-conversion,BSD,4
dovecot,MIT and LGPLv2,4
dovecot-mysql,MIT and LGPLv2,4
dovecot-pgsql,MIT and LGPLv2,4
dovecot-pigeonhole,MIT and LGPLv2,4
dpdk,BSD and LGPLv2 and GPLv2,2
dpdk-devel,BSD and LGPLv2 and GPLv2,2
dpdk-doc,BSD and LGPLv2 and GPLv2,Not Applicable
dpdk-tools,BSD and LGPLv2 and GPLv2,2
dracut-caps,GPLv2+ and LGPLv2+ and GPLv2,2
dracut-live,GPLv2+ and LGPLv2+ and GPLv2,2
drgn,LGPL-2.1-or-later,4
driverctl,LGPLv2,2
dtc,GPLv2+,4
dwarves,GPLv2,2
dwz,GPLv2+ and GPLv3+,2
dyninst,LGPLv2+,2
e2fsprogs-devel,GPLv2 and LGPLv2,2
ecj,EPL-2.0,4
edk2-aarch64,BSD-2-Clause-Patent and Apache-2.0,2
edk2-ovmf,BSD-2-Clause-Patent and Apache-2.0,2
efi-srpm-macros,GPLv3+,2
efivar,LGPLv2,2
egl-utils,MIT,2
egl-wayland,MIT,2
elfutils-debuginfod,GPL-3.0-or-later,2
elfutils-debuginfod-client-devel,GPL-2.0-or-later OR LGPL-3.0-or-later,2
elfutils-devel,GPL-2.0-or-later OR LGPL-3.0-or-later,2
elfutils-libelf-devel,GPL-2.0-or-later OR LGPL-3.0-or-later,2
emacs,GPLv3+ and CC0-1.0,2
emacs-auctex,GPLv3+ and GFDL,2
emacs-common,GPLv3+ and GFDL and BSD,2
emacs-filesystem,GPLv3+ and CC0-1.0,2
emacs-lucid,GPLv3+ and CC0-1.0,2
emacs-nox,GPLv3+ and CC0-1.0,2
enchant,LGPLv2+,2
enchant2,LGPLv2+,2
enscript,GPLv3+ and LGPLv2+ and GPLv2+,2
eog,GPLv2+ and GFDL,2
esc,GPL+,3
espeak-ng,GPLv3+,2
eth-tools-basic,BSD,2
eth-tools-fastfabric,BSD,2
evince,GPLv2+ and GPLv3+ and LGPLv2+ and MIT and Afmparse,2
evince-libs,GPLv2+ and GPLv3+ and LGPLv2+ and MIT and Afmparse,2
evince-nautilus,GPLv2+ and GPLv3+ and LGPLv2+ and MIT and Afmparse,2
evince-previewer,GPLv2+ and GPLv3+ and LGPLv2+ and MIT and Afmparse,2
evince-thumbnailer,GPLv2+ and GPLv3+ and LGPLv2+ and MIT and Afmparse,2
evolution,GPLv2+ and GFDL,2
evolution-bogofilter,GPLv2+ and GFDL,2
evolution-data-server,LGPLv2+,2
evolution-data-server-devel,LGPLv2+,2
evolution-data-server-doc,LGPLv2+,Not Applicable
evolution-data-server-langpacks,LGPLv2+,2
evolution-data-server-perl,LGPLv2+,2
evolution-data-server-tests,LGPLv2+,2
evolution-data-server-ui,LGPLv2+,2
evolution-data-server-ui-devel,LGPLv2+,2
evolution-ews,LGPLv2+,2
evolution-ews-langpacks,LGPLv2+,2
evolution-help,GPLv2+ and GFDL,2
evolution-langpacks,GPLv2+ and GFDL,2
evolution-mapi,LGPLv2+,2
evolution-mapi-langpacks,LGPLv2+,2
evolution-pst,GPLv2+ and GFDL,2
evolution-spamassassin,GPLv2+ and GFDL,2
exchange-bmc-os-info,BSD,2
exempi,BSD,4
exiv2,GPLv2+,4
exiv2-libs,GPLv2+,4
expat-devel,MIT,2
expect,Public Domain,2
fabtests,BSD and (BSD or GPLv2) and MIT,2
fapolicyd,GPLv3+,2
fapolicyd-selinux,GPLv3+,2
fdk-aac-free,FDK-AAC,2
