Package,License,Application Compatibility Level
google-noto-sans-palmyrene-fonts,OFL-1.1,2
google-noto-sans-pau-cin-hau-fonts,OFL-1.1,2
google-noto-sans-phagspa-fonts,OFL-1.1,2
google-noto-sans-phoenician-fonts,OFL-1.1,2
google-noto-sans-psalter-pahlavi-fonts,OFL-1.1,2
google-noto-sans-rejang-fonts,OFL-1.1,2
google-noto-sans-runic-fonts,OFL-1.1,2
google-noto-sans-samaritan-fonts,OFL-1.1,2
google-noto-sans-saurashtra-fonts,OFL-1.1,2
google-noto-sans-sharada-fonts,OFL-1.1,2
google-noto-sans-shavian-fonts,OFL-1.1,2
google-noto-sans-siddham-fonts,OFL-1.1,2
google-noto-sans-signwriting-fonts,OFL-1.1,2
google-noto-sans-sinhala-fonts,OFL-1.1,2
google-noto-sans-sinhala-ui-fonts,OFL-1.1,2
google-noto-sans-sinhala-vf-fonts,OFL-1.1,2
google-noto-sans-sogdian-fonts,OFL-1.1,2
google-noto-sans-sora-sompeng-fonts,OFL-1.1,2
google-noto-sans-sora-sompeng-vf-fonts,OFL-1.1,2
google-noto-sans-soyombo-fonts,OFL-1.1,2
google-noto-sans-sundanese-fonts,OFL-1.1,2
google-noto-sans-sundanese-vf-fonts,OFL-1.1,2
google-noto-sans-syloti-nagri-fonts,OFL-1.1,2
google-noto-sans-symbols-2-fonts,OFL-1.1,2
google-noto-sans-symbols-fonts,OFL-1.1,2
google-noto-sans-symbols-vf-fonts,OFL-1.1,2
google-noto-sans-syriac-eastern-fonts,OFL-1.1,2
google-noto-sans-syriac-eastern-vf-fonts,OFL-1.1,2
google-noto-sans-syriac-fonts,OFL-1.1,2
google-noto-sans-syriac-vf-fonts,OFL-1.1,2
google-noto-sans-syriac-western-fonts,OFL-1.1,2
google-noto-sans-syriac-western-vf-fonts,OFL-1.1,2
google-noto-sans-tagalog-fonts,OFL-1.1,2
google-noto-sans-tagbanwa-fonts,OFL-1.1,2
google-noto-sans-tai-le-fonts,OFL-1.1,2
google-noto-sans-tai-tham-fonts,OFL-1.1,2
google-noto-sans-tai-tham-vf-fonts,OFL-1.1,2
google-noto-sans-tai-viet-fonts,OFL-1.1,2
google-noto-sans-takri-fonts,OFL-1.1,2
google-noto-sans-tamil-fonts,OFL-1.1,2
google-noto-sans-tamil-supplement-fonts,OFL-1.1,2
google-noto-sans-tamil-ui-fonts,OFL-1.1,2
google-noto-sans-tamil-ui-vf-fonts,OFL-1.1,2
google-noto-sans-tamil-vf-fonts,OFL-1.1,2
google-noto-sans-tangsa-fonts,OFL-1.1,2
google-noto-sans-tangsa-vf-fonts,OFL-1.1,2
google-noto-sans-telugu-fonts,OFL-1.1,2
google-noto-sans-telugu-ui-fonts,OFL-1.1,2
google-noto-sans-telugu-ui-vf-fonts,OFL-1.1,2
google-noto-sans-telugu-vf-fonts,OFL-1.1,2
google-noto-sans-thaana-fonts,OFL-1.1,2
google-noto-sans-thaana-vf-fonts,OFL-1.1,2
google-noto-sans-thai-fonts,OFL-1.1,2
google-noto-sans-thai-looped-fonts,OFL-1.1,2
google-noto-sans-thai-vf-fonts,OFL-1.1,2
google-noto-sans-tifinagh-adrar-fonts,OFL-1.1,2
google-noto-sans-tifinagh-agraw-imazighen-fonts,OFL-1.1,2
google-noto-sans-tifinagh-ahaggar-fonts,OFL-1.1,2
google-noto-sans-tifinagh-air-fonts,OFL-1.1,2
google-noto-sans-tifinagh-apt-fonts,OFL-1.1,2
google-noto-sans-tifinagh-azawagh-fonts,OFL-1.1,2
google-noto-sans-tifinagh-fonts,OFL-1.1,2
google-noto-sans-tifinagh-ghat-fonts,OFL-1.1,2
google-noto-sans-tifinagh-hawad-fonts,OFL-1.1,2
google-noto-sans-tifinagh-rhissa-ixa-fonts,OFL-1.1,2
google-noto-sans-tifinagh-sil-fonts,OFL-1.1,2
google-noto-sans-tifinagh-tawellemmet-fonts,OFL-1.1,2
google-noto-sans-tirhuta-fonts,OFL-1.1,2
google-noto-sans-ugaritic-fonts,OFL-1.1,2
google-noto-sans-vai-fonts,OFL-1.1,2
google-noto-sans-vithkuqi-fonts,OFL-1.1,2
google-noto-sans-vithkuqi-vf-fonts,OFL-1.1,2
google-noto-sans-wancho-fonts,OFL-1.1,2
google-noto-sans-warang-citi-fonts,OFL-1.1,2
google-noto-sans-yi-fonts,OFL-1.1,2
google-noto-sans-zanabazar-square-fonts,OFL-1.1,2
google-noto-serif-ahom-fonts,OFL-1.1,2
google-noto-serif-armenian-fonts,OFL-1.1,2
google-noto-serif-armenian-vf-fonts,OFL-1.1,2
google-noto-serif-balinese-fonts,OFL-1.1,2
google-noto-serif-bengali-fonts,OFL-1.1,2
google-noto-serif-bengali-vf-fonts,OFL-1.1,2
google-noto-serif-cjk-vf-fonts,OFL-1.1,2
google-noto-serif-devanagari-fonts,OFL-1.1,2
google-noto-serif-devanagari-vf-fonts,OFL-1.1,2
google-noto-serif-dives-akuru-fonts,OFL-1.1,2
google-noto-serif-dogra-fonts,OFL-1.1,2
google-noto-serif-ethiopic-fonts,OFL-1.1,2
google-noto-serif-ethiopic-vf-fonts,OFL-1.1,2
google-noto-serif-fonts,OFL-1.1,2
google-noto-serif-georgian-fonts,OFL-1.1,2
google-noto-serif-georgian-vf-fonts,OFL-1.1,2
google-noto-serif-grantha-fonts,OFL-1.1,2
google-noto-serif-gujarati-fonts,OFL-1.1,2
google-noto-serif-gujarati-vf-fonts,OFL-1.1,2
google-noto-serif-gurmukhi-fonts,OFL-1.1,2
google-noto-serif-gurmukhi-vf-fonts,OFL-1.1,2
google-noto-serif-hebrew-fonts,OFL-1.1,2
google-noto-serif-hebrew-vf-fonts,OFL-1.1,2
google-noto-serif-kannada-fonts,OFL-1.1,2
google-noto-serif-kannada-vf-fonts,OFL-1.1,2
google-noto-serif-khitan-small-script-fonts,OFL-1.1,2
google-noto-serif-khmer-fonts,OFL-1.1,2
google-noto-serif-khmer-vf-fonts,OFL-1.1,2
google-noto-serif-khojki-fonts,OFL-1.1,2
google-noto-serif-khojki-vf-fonts,OFL-1.1,2
google-noto-serif-lao-fonts,OFL-1.1,2
google-noto-serif-lao-vf-fonts,OFL-1.1,2
google-noto-serif-makasar-fonts,OFL-1.1,2
google-noto-serif-malayalam-fonts,OFL-1.1,2
google-noto-serif-malayalam-vf-fonts,OFL-1.1,2
google-noto-serif-myanmar-fonts,OFL-1.1,2
google-noto-serif-np-hmong-fonts,OFL-1.1,2
google-noto-serif-np-hmong-vf-fonts,OFL-1.1,2
google-noto-serif-old-uyghur-fonts,OFL-1.1,2
google-noto-serif-oriya-fonts,OFL-1.1,2
google-noto-serif-oriya-vf-fonts,OFL-1.1,2
google-noto-serif-ottoman-siyaq-fonts,OFL-1.1,2
google-noto-serif-sinhala-fonts,OFL-1.1,2
google-noto-serif-sinhala-vf-fonts,OFL-1.1,2
google-noto-serif-tamil-fonts,OFL-1.1,2
google-noto-serif-tamil-vf-fonts,OFL-1.1,2
google-noto-serif-tangut-fonts,OFL-1.1,2
google-noto-serif-telugu-fonts,OFL-1.1,2
google-noto-serif-telugu-vf-fonts,OFL-1.1,2
google-noto-serif-thai-fonts,OFL-1.1,2
google-noto-serif-thai-vf-fonts,OFL-1.1,2
google-noto-serif-tibetan-fonts,OFL-1.1,2
google-noto-serif-tibetan-vf-fonts,OFL-1.1,2
google-noto-serif-toto-fonts,OFL-1.1,2
google-noto-serif-toto-vf-fonts,OFL-1.1,2
google-noto-serif-vithkuqi-fonts,OFL-1.1,2
google-noto-serif-vithkuqi-vf-fonts,OFL-1.1,2
google-noto-serif-yezidi-fonts,OFL-1.1,2
google-noto-serif-yezidi-vf-fonts,OFL-1.1,2
google-noto-traditional-nushu-fonts,OFL-1.1,2
google-noto-traditional-nushu-vf-fonts,OFL-1.1,2
google-roboto-slab-fonts,Apache-2.0,2
gperf,GPL-3.0-or-later,2
gpgmepp,LGPL-2.1-or-later AND MIT,2
gpsd,BSD-2-Clause,2
gpsd-clients,BSD-2-Clause,2
grafana,AGPL-3.0-only,4
grafana-pcp,Apache-2.0,2
grafana-selinux,AGPL-3.0-only,2
graphene,MIT,2
graphene-devel,MIT,2
graphite2,LGPL-2.1-or-later OR MPL-2.0 OR GPL-2.0-or-later,4
graphite2-devel,LGPL-2.1-or-later OR MPL-2.0 OR GPL-2.0-or-later,4
graphviz,epl-1.0 AND cpl-1.0 AND bsd-3-clause AND mit AND gpl-3.0-or-later WITH bison-exception-2.2 AND apache-1.1 AND lgpl-2.0-or-later WITH libtool-exception AND smlnj AND hpnd-uc,2
graphviz-doc,epl-1.0 AND cpl-1.0 AND bsd-3-clause AND mit AND gpl-3.0-or-later WITH bison-exception-2.2 AND apache-1.1 AND lgpl-2.0-or-later WITH libtool-exception AND smlnj AND hpnd-uc,Not Applicable
graphviz-gd,epl-1.0 AND cpl-1.0 AND bsd-3-clause AND mit AND gpl-3.0-or-later WITH bison-exception-2.2 AND apache-1.1 AND lgpl-2.0-or-later WITH libtool-exception AND smlnj AND hpnd-uc,2
graphviz-python3,epl-1.0 AND cpl-1.0 AND bsd-3-clause AND mit AND gpl-3.0-or-later WITH bison-exception-2.2 AND apache-1.1 AND lgpl-2.0-or-later WITH libtool-exception AND smlnj AND hpnd-uc,2
graphviz-ruby,epl-1.0 AND cpl-1.0 AND bsd-3-clause AND mit AND gpl-3.0-or-later WITH bison-exception-2.2 AND apache-1.1 AND lgpl-2.0-or-later WITH libtool-exception AND smlnj AND hpnd-uc,2
greenboot,LGPL-2.1-or-later,2
greenboot-default-health-checks,LGPL-2.1-or-later,2
groff,GPL-3.0-or-later AND GFDL-1.3-or-later AND BSD-4-Clause-UC AND MIT AND X11 AND LicenseRef-Fedora-Public-Domain,2
gsettings-desktop-schemas-devel,LGPL-2.1-or-later,2
gsm,tu-berlin-2.0,2
gsound,LGPL-2.1-or-later,2
gstreamer1,LGPL-2.1-or-later,2
gstreamer1-devel,LGPL-2.1-or-later,2
gstreamer1-plugins-bad-free,LGPLv2+ and LGPLv2,2
gstreamer1-plugins-bad-free-libs,LGPLv2+ and LGPLv2,2
gstreamer1-plugins-base,LGPL-2.1-or-later,2
gstreamer1-plugins-base-devel,LGPL-2.1-or-later,2
gstreamer1-plugins-base-tools,LGPL-2.1-or-later,2
gstreamer1-plugins-good,CC0-1.0 AND GPL-2.0-only AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND xlock AND MIT AND BSD-3-Clause AND CC-BY-3.0,2
gstreamer1-plugins-good-gtk,CC0-1.0 AND GPL-2.0-only AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND xlock AND MIT AND BSD-3-Clause AND CC-BY-3.0,2
gstreamer1-plugins-ugly-free,LGPL-2.0-or-later AND LGPL-2.1-or-later AND CC0-1.0,2
gstreamer1-rtsp-server,LGPL-2.0-or-later AND LGPL-2.1-only,2
gtk-update-icon-cache,LGPL-2.0-or-later,2
gtk-vnc2,LGPL-2.1-or-later,2
gtk3,LGPL-2.0-or-later,2
gtk3-devel,LGPL-2.0-or-later,2
gtk3-immodule-xim,LGPL-2.0-or-later,2
gtk3-immodules,LGPL-2.0-or-later,2
gtk4,LGPL-2.0-or-later,2
gtk4-devel,LGPL-2.0-or-later,2
gtkmm4.0,LGPL-2.1-or-later,2
gtksourceview5,LGPL-2.1-or-later,2
guava,Apache-2.0 AND CC0-1.0,2
guestfs-tools,GPL-2.0-or-later AND LGPL-2.0-or-later,2
gutenprint,GPL-2.0-or-later AND LGPL-2.0-or-later AND MIT AND GPL-3.0-or-later WITH Bison-exception-2.2,2
gutenprint-cups,GPL-2.0-or-later AND LGPL-2.0-or-later AND MIT AND GPL-3.0-or-later WITH Bison-exception-2.2,2
gutenprint-doc,GPL-2.0-or-later AND LGPL-2.0-or-later AND MIT AND GPL-3.0-or-later WITH Bison-exception-2.2,Not Applicable
gutenprint-libs,GPL-2.0-or-later AND LGPL-2.0-or-later AND MIT AND GPL-3.0-or-later WITH Bison-exception-2.2,2
gvfs,LGPL-2.0-or-later AND GPL-3.0-only AND MPL-2.0 AND BSD-3-Clause-Sun,2
gvfs-client,LGPL-2.0-or-later AND GPL-3.0-only AND MPL-2.0 AND BSD-3-Clause-Sun,2
gvfs-fuse,LGPL-2.0-or-later AND GPL-3.0-only AND MPL-2.0 AND BSD-3-Clause-Sun,2
gvfs-goa,LGPL-2.0-or-later AND GPL-3.0-only AND MPL-2.0 AND BSD-3-Clause-Sun,2
gvfs-gphoto2,LGPL-2.0-or-later AND GPL-3.0-only AND MPL-2.0 AND BSD-3-Clause-Sun,2
gvfs-mtp,LGPL-2.0-or-later AND GPL-3.0-only AND MPL-2.0 AND BSD-3-Clause-Sun,2
gvfs-smb,LGPL-2.0-or-later AND GPL-3.0-only AND MPL-2.0 AND BSD-3-Clause-Sun,2
gvisor-tap-vsock,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND MIT,3
gvisor-tap-vsock-gvforwarder,Apache-2.0 AND BSD-2-Clause AND BSD-3-Clause AND MIT,2
gvnc,LGPL-2.1-or-later,4
gvncpulse,LGPL-2.1-or-later,2
ha-cloud-support,GPL-2.0-or-later AND LGPL-2.0-or-later AND Apache-2.0 AND MIT AND BSD-2-Clause AND BSD-3-Clause AND MPL-2.0 AND LGPL-2.1-or-later AND ISC,2
hamcrest,BSD-3-Clause,2
haproxy,GPL-2.0-or-later,2
harfbuzz,MIT-Modern-Variant,2
harfbuzz-cairo,MIT-Modern-Variant,2
harfbuzz-devel,MIT-Modern-Variant,2
harfbuzz-icu,MIT-Modern-Variant,2
HdrHistogram_c,BSD-2-Clause,2
hexedit,GPL-2.0-or-later,2
hicolor-icon-theme,GPL-2.0-or-later,2
hivex,LGPL-2.1-only AND LGPL-2.0-or-later AND GPL-2.0-or-later,4
hivex-libs,LGPL-2.1-only AND LGPL-2.0-or-later,2
hostapd,BSD-3-Clause,2
hplip,GPL-2.0-or-later AND MIT AND BSD-3-Clause-HP AND IJG AND GPL-2.0-only AND LGPL-2.1-or-later AND BSD-2-Clause AND LicenseRef-Fedora-Public-Domain AND python-ldap,2
hplip-common,GPL-2.0-or-later AND MIT AND BSD-3-Clause-HP AND IJG AND GPL-2.0-only AND LGPL-2.1-or-later AND BSD-2-Clause AND LicenseRef-Fedora-Public-Domain AND python-ldap,2
hplip-libs,GPL-2.0-or-later AND MIT AND BSD-3-Clause-HP AND IJG AND GPL-2.0-only AND LGPL-2.1-or-later AND BSD-2-Clause AND LicenseRef-Fedora-Public-Domain AND python-ldap,2
httpcomponents-client,Apache-2.0,2
httpcomponents-core,Apache-2.0,2
httpd,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),3
httpd-core,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),2
httpd-devel,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),3
httpd-filesystem,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),3
httpd-manual,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),3
httpd-tools,Apache-2.0 AND (BSD-3-Clause AND metamail AND HPND-sell-variant AND Spencer-94),3
hunspell,LGPL-2.1-or-later OR GPL-2.0-or-later OR MPL-1.1,2
hunspell-af,LGPL-2.1-or-later,2
hunspell-ak,LGPL-3.0-only,2
hunspell-am,GPL-1.0-or-later,2
hunspell-ar,GPL-2.0-only OR LGPL-2.1-only OR MPL-1.1,2
hunspell-as,GPL-2.0-or-later OR LGPL-2.1-or-later OR MPL-1.1,2
hunspell-ast,GPL-1.0-or-later OR LGPL-2.1-or-later,2
hunspell-az,MPL-2.0,2
hunspell-be,GPL-1.0-or-later AND LGPL-2.1-or-later,2
hunspell-ber,GPL-1.0-or-later OR LGPL-2.1-or-later OR MPL-1.1,2
hunspell-bg,GPL-2.0-or-later OR LGPL-2.1-or-later OR MPL-1.1,2
hunspell-bn,GPL-2.0-or-later,2
hunspell-br,LGPL-2.1-or-later,2
hunspell-ca,GPL-2.0-or-later OR LGPL-2.1-or-later,2
hunspell-cop,GPL-3.0-or-later,2
hunspell-cs,GPL-1.0-or-later,2
hunspell-csb,GPL-2.0-only,2
hunspell-cv,GPL-3.0-or-later OR LGPL-3.0-or-later OR MPL-1.1,2
hunspell-cy,GPL-1.0-or-later,2
hunspell-da,GPL-2.0-or-later,2
hunspell-de,GPL-2.0-only OR GPL-3.0-only,2
hunspell-devel,LGPL-2.1-or-later OR GPL-2.0-or-later OR MPL-1.1,2
hunspell-dsb,GPL-2.0-or-later,2
hunspell-el,GPL-2.0-or-later OR LGPL-2.1-or-later OR MPL-1.1,2
hunspell-en,LGPL-2.1-or-later AND LGPL-2.1-only AND BSD-3-Clause-Modification,2
hunspell-en-GB,LGPL-2.1-or-later AND LGPL-2.1-only AND BSD-3-Clause-Modification,2
hunspell-en-US,LGPL-2.1-or-later AND LGPL-2.1-only AND BSD-3-Clause-Modification,2
hunspell-eo,GPL-2.0-or-later,2
hunspell-es,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-AR,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-BO,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-CL,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-CO,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-CR,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-CU,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-DO,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-EC,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-ES,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-GQ,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-GT,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-HN,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-MX,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-NI,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-PA,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-PE,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-PR,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-PY,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-SV,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-US,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-UY,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-es-VE,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hunspell-et,LGPL-2.1-or-later AND LPPL-1.3a,2
hunspell-eu,LGPL-3.0-or-later,2
hunspell-fa,GPL-2.0-or-later,2
hunspell-filesystem,LGPL-2.1-or-later OR GPL-2.0-or-later OR MPL-1.1,2
hunspell-fj,LGPL-2.1-or-later OR GPL-2.0-or-later OR MPL-1.1,2
hunspell-fo,GPL-2.0-or-later,2
hunspell-fr,MPL-2.0,2
hunspell-fur,GPL-2.0-or-later,2
hunspell-fy,GPL-3.0-or-later,2
hunspell-ga,GPL-2.0-or-later,2
hunspell-gd,GPL-2.0-or-later AND GPL-3.0-or-later,2
hunspell-gl,GPL-2.0-only,2
hunspell-grc,GPL-1.0-or-later OR LGPL-2.1-or-later,2
hunspell-gu,GPL-1.0-or-later,2
hunspell-gv,GPL-1.0-or-later,2
hunspell-haw,GPL-2.0-or-later,2
hunspell-he,AGPL-3.0-only,2
hunspell-hi,GPL-2.0-or-later,2
hunspell-hil,GPL-2.0-or-later,2
hunspell-hr,LGPL-2.1-or-later OR SISSL,2
hunspell-hsb,GPL-2.0-or-later,2
hunspell-ht,GPL-3.0-or-later,2
hunspell-hu,LGPL-2.1-or-later OR GPL-2.0-or-later OR MPL-1.1,2
hunspell-hy,GPL-2.0-or-later,2
hunspell-ia,LGPL-2.1-or-later,2
hunspell-id,GPL-2.0-only,2
hunspell-is,GPL-2.0-or-later,2
hunspell-it,GPL-3.0-only,2
hunspell-kk,GPL-2.0-or-later OR LGPL-2.1-or-later OR MPL-1.1,2
hunspell-km,GPL-3.0-only,2
hunspell-kn,GPL-2.0-or-later OR LGPL-2.1-or-later OR MPL-1.1,2
hunspell-ko,MPL-1.1 OR GPL-2.0-only OR LGPL-2.1-only,2
hunspell-ku,GPL-3.0-only OR LGPL-3.0-only OR MPL-1.1,2
hunspell-ky,GPL-2.0-or-later,2
hunspell-la,GPL-2.0-or-later,2
hunspell-lb,EUPL-1.1,2
hunspell-ln,GPL-2.0-or-later,2
hunspell-lt,BSD-3-Clause,2
hunspell-lv,LGPL-2.1-or-later,2
hunspell-mai,GPL-2.0-or-later OR LGPL-2.1-or-later OR MPL-1.1,2
hunspell-mg,GPL-2.0-or-later,2
hunspell-mi,GPL-3.0-or-later,2
hunspell-mk,GPL-1.0-or-later,2
hunspell-ml,GPL-3.0-or-later,2
hunspell-mn,GPL-2.0-only,2
hunspell-mos,LGPL-3.0-only,2
hunspell-mr,GPL-3.0-or-later,2
hunspell-ms,GFDL-1.1-or-later AND GPL-1.0-or-later,2
hunspell-mt,LGPL-2.1-or-later,2
hunspell-nb,GPL-1.0-or-later,2
hunspell-nds,GPL-2.0-or-later,2
hunspell-ne,LGPL-2.1-only,2
hunspell-nl,BSD-3-Clause OR CC-BY-3.0,2
hunspell-nn,GPL-1.0-or-later,2
hunspell-nr,LGPL-2.1-or-later,2
hunspell-nso,LGPL-2.1-or-later,2
hunspell-ny,GPL-3.0-or-later,2
hunspell-oc,GPL-2.0-or-later,2
hunspell-om,GPL-3.0-or-later,2
hunspell-or,GPL-2.0-or-later,2
hunspell-pa,GPL-2.0-or-later,2
hunspell-pl,LGPL-2.1-or-later OR GPL-1.0-or-later OR MPL-1.1 OR Apache-2.0 OR CC-BY-SA-4.0,2
hunspell-pt,( ( LGPL-3.0-only OR MPL-1.1 ) AND LGPL-2.1-only ) AND ( GPL-2.0-only OR LGPL-2.1-only OR MPL-1.1 ),2
hunspell-pt-BR,( ( LGPL-3.0-only OR MPL-1.1 ) AND LGPL-2.1-only ) AND ( GPL-2.0-only OR LGPL-2.1-only OR MPL-1.1 ),2
hunspell-qu,AGPL-3.0-only,2
hunspell-quh,GPL-2.0-or-later,2
hunspell-ro,GPL-2.0-or-later OR LGPL-2.1-or-later OR MPL-1.1,2
hunspell-ru,BSD-3-Clause-Modification,2
hunspell-rw,GPL-2.0-or-later,2
hunspell-sc,AGPL-3.0-or-later AND GPL-2.0-only,2
hunspell-se,GPL-3.0-only,2
hunspell-shs,GPL-2.0-or-later,2
hunspell-si,GPL-2.0-or-later,2
hunspell-sk,LGPL-2.1-only OR GPL-2.0-only OR MPL-1.1,2
hunspell-sl,GPL-1.0-or-later OR LGPL-2.1-or-later,2
hunspell-smj,GPL-3.0-only,2
hunspell-so,GPL-2.0-or-later,2
hunspell-sq,GPL-2.0-or-later,2
hunspell-sr,LGPL-3.0-only,2
hunspell-ss,LGPL-2.1-or-later,2
hunspell-st,LGPL-2.1-or-later,2
hunspell-sv,LGPL-3.0-only,2
hunspell-sw,LGPL-2.1-or-later,2
hunspell-ta,GPL-2.0-or-later,2
hunspell-te,GPL-1.0-or-later,2
hunspell-tet,GPL-2.0-or-later,2
hunspell-th,LGPL-2.1-or-later,2
hunspell-ti,GPL-1.0-or-later,2
hunspell-tk,GPL-2.0-or-later,2
hunspell-tl,GPL-2.0-or-later,2
hunspell-tn,GPL-3.0-or-later,2
hunspell-tpi,GPL-3.0-or-later,2
hunspell-tr,MIT,2
hunspell-ts,LGPL-2.1-or-later,2
hunspell-uk,GPL-2.0-or-later OR LGPL-2.1-or-later OR MPL-1.1,2
hunspell-ur,LGPL-2.1-or-later,2
hunspell-uz,GPL-2.0-or-later,2
hunspell-ve,LGPL-2.1-or-later,2
hunspell-vi,GPL-2.0-only,2
hunspell-wa,LGPL-2.1-or-later,2
hunspell-xh,LGPL-2.1-or-later,2
hunspell-yi,LGPL-2.1-or-later OR GPL-2.0-or-later OR MPL-1.1,2
hunspell-zu,GPL-3.0-or-later,2
hwloc-devel,BSD-2-Clause,2
hwloc-gui,BSD-2-Clause,2
hyperv-daemons,GPL-2.0-only,2
hyperv-daemons-license,GPL-2.0-only,2
hyperv-tools,GPL-2.0-only,2
hypervfcopyd,GPL-2.0-only,2
hypervkvpd,GPL-2.0-only,2
hypervvssd,GPL-2.0-only,2
hyphen,GPL-2.0-only OR LGPL-2.1-or-later OR MPL-1.1,2
hyphen-af,LGPL-2.1-or-later,2
hyphen-as,LGPL-3.0-or-later,2
hyphen-be,GPL-1.0-or-later AND LGPL-2.1-or-later,2
hyphen-bg,GPL-2.0-or-later OR LGPL-2.1-or-later OR MPL-1.1,2
hyphen-bn,LGPL-3.0-or-later,2
hyphen-ca,GPL-3.0-or-later,2
hyphen-cs,GPL-1.0-or-later,2
hyphen-cy,LPPL-1.3a,2
hyphen-da,LGPL-2.1-or-later,2
hyphen-de,LGPL-2.1-or-later,2
hyphen-devel,GPL-2.0-only OR LGPL-2.1-or-later OR MPL-1.1,2
hyphen-el,LGPL-2.1-or-later,2
hyphen-en,GPL-2.0-only OR LGPL-2.1-or-later OR MPL-1.1,2
hyphen-eo,GPL-3.0-or-later,2
hyphen-es,LGPL-3.0-or-later OR GPL-3.0-or-later OR MPL-1.1,2
hyphen-et,LGPL-2.1-or-later AND LPPL-1.3a,2
hyphen-eu,MIT,2
hyphen-fa,LPPL-1.3a,2
hyphen-fo,GPL-1.0-or-later,2
hyphen-fr,LGPL-2.1-or-later,2
hyphen-ga,GPL-1.0-or-later,2
hyphen-gl,GPL-3.0-only,2
hyphen-grc,LPPL-1.3a,2
hyphen-gu,LGPL-3.0-or-later,2
hyphen-hi,LGPL-3.0-or-later,2
hyphen-hr,LGPL-2.1-or-later OR SISSL,2
hyphen-hsb,LPPL-1.3a,2
hyphen-hu,GPL-2.0-only,2
hyphen-ia,LPPL-1.3a,2
hyphen-id,GPL-1.0-or-later,2
hyphen-is,LGPL-2.1-or-later OR SISSL,2
hyphen-it,LGPL-2.1-only,2
hyphen-kn,LGPL-3.0-or-later,2
hyphen-ku,GPL-2.0-or-later OR LGPL-2.1-or-later,2
hyphen-lt,LPPL-1.3a,2
hyphen-lv,LGPL-2.1-or-later,2
hyphen-mi,GPL-3.0-or-later,2
hyphen-ml,LGPL-3.0-or-later,2
hyphen-mn,LPPL-1.3a,2
hyphen-mr,LGPL-3.0-or-later,2
hyphen-nb,GPL-1.0-or-later,2
hyphen-nl,GPL-2.0-only,2
hyphen-nn,GPL-1.0-or-later,2
hyphen-or,LGPL-3.0-or-later,2
hyphen-pa,LGPL-3.0-or-later,2
hyphen-pl,LGPL-2.1-or-later,2
hyphen-pt,LGPL-3.0-only AND GPL-1.0-or-later,2
hyphen-pt-BR,LGPL-3.0-only AND GPL-1.0-or-later,2
hyphen-ro,GPL-2.0-or-later,2
hyphen-ru,LPPL-1.3a,2
hyphen-sa,LPPL-1.3a,2
hyphen-sk,GPL-1.0-or-later,2
hyphen-sl,LGPL-2.1-or-later,2
